0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83671e-40,0,0,0,0,0,0,0,0,0,0,0,0,-92,14,6,-8,31,34,42,31,1,-11,-6,41,44,18,-6,-24,-43,-73,-70,-57,-51,-30,-7,3,37,40,50,54,52,50,47,41,46,45,45,44,51,49,51,51,57,62,56,68,42,23,-23,-64,-85,-94,-116,-62,-72,-25,-111,-104,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52435e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73972e-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87747e-39,0,7.17465e-43,0,0,0,0,0,0,0,0,0,0,0,0,3.58732e-43,0,0,9.40395e-38,0,0,0,0,0,0,0
5.87783e-39,0,0,0,0,0,0,0,0,0,0,1.83671e-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,-3,10,30,53,11,-16,-40,-38,-20,6,34,12,-56,-75,-57,-41,-12,14,28,56,58,52,41,64,32,32,24,12,0,-3,-3,-6,-9,-10,0,4,-10,-2,17,15,23,22,29,53,64,92,114,121,128,84,36,-13,-33,-56,-56,-29,16,32,-176,90,0,0,0,0,0,0,0,2.8026e-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50463e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52451e-29,0,0,0,0,2.33176e-41,0,0,0,0,0,0,0,9.18355e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87747e-39,0,5.87747e-39,0,0,0,2.29589e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73972e-42,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,42,26,0,-30,-51,-40,-20,27,45,20,-21,-63,-108,-27,60,55,29,35,40,27,27,10,8,2,-1,-11,-14,-14,-7,-2,-1,6,-3,1,-2,2,2,-2,-6,-14,-11,-11,-11,-6,5,-3,-1,-3,2,30,47,44,76,96,85,10,-53,-88,-121,-63,-103,-121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96831e-44,0,0,0,0,0,0,0,0,0,3.85186e-34,0,0,0,0,0,0,0,0,0,0,0,5.73972e-42,0,0,0,1.43493e-42,0,0,0,0,0,0,0,0,0,0,9.40395e-38,0,0,1.43493e-42,0,0,0,0,0,0,0,0,0,2.93909e-39,0,0,8.96831e-44,0,0,2.93874e-39,0,1.79366e-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4013e-45,0,5.60519e-45,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83671e-40,0,7.17465e-43,0,0,0,0,0,0,0,15,-10,-33,-44,-33,-10,7,49,37,9,-32,-57,-37,3,60,57,16,0,11,9,7,5,-9,-10,-4,-7,-6,1,5,6,6,-2,-1,-14,3,5,0,-7,-5,7,3,-12,-10,4,6,-4,-12,-1,-5,7,2,-1,3,22,0,9,34,65,103,60,30,87,-71,-172,-143,-170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52435e-29,0,0,0,4.48416e-44,2.52435e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35099e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.86986e-42,0,0,0,0,0,0,0,5.73972e-42,0,0,0,0,0,2.8026e-45,0,0,0,0,0,156,0,0,-19,-49,-12,-8,51,59,56,56,47,5,-49,-93,-3,93,42,5,-4,6,4,3,0,-3,-9,-2,2,2,-1,4,-4,-2,-3,-5,-6,-4,0,0,-10,-5,-2,-1,-15,-10,6,-5,-9,-10,-6,-9,-9,-13,-8,-9,-4,-3,-7,-1,-7,-3,-9,2,22,43,71,117,24,-126,-127,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,1.12104e-44,0,0,0,0,0,0,0,0,1.0842e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58732e-43,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85186e-34,0,0,0,0,0,0,0,8.96831e-44,0,0,0,0,-80,-88,5,13,15,51,73,91,48,-3,-24,-67,-93,-102,-36,55,58,18,-16,5,5,2,3,1,3,-3,1,4,4,0,5,5,-1,2,2,0,-2,-1,0,3,0,1,2,2,-5,2,6,-2,6,-3,0,5,-6,-3,0,3,-2,4,3,1,5,1,1,5,2,-2,-3,31,77,112,105,66,-87,-153,-147,-187,-136,0,0,0,0,3.58732e-43,0,3.58732e-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842e-19,2.93874e-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35099e-38,0,0,0,0,0,0,0,4.48416e-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86986e-42,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50463e-36,0,0,0,0,0,0,0,0,-42,-1,7,18,45,57,76,38,-47,-96,-117,-70,-29,-35,-72,39,100,44,-25,-14,21,2,3,-1,1,0,2,-3,1,1,-2,2,-3,-2,-1,-1,-3,0,-4,-3,0,-2,-6,0,-2,2,-2,-2,4,-3,-1,-2,2,-1,0,-8,-1,-6,3,-3,-7,3,-3,-3,-4,0,1,-2,8,3,1,25,59,124,50,67,82,-84,-137,-133,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40395e-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50463e-36,0,0,0,0,0,0,0,5.87747e-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67342e-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73972e-42,0,0,0,0,0,0,0,0,0,-3.58732e-43,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29589e-41,0,0,0,0,0,1.79366e-43,0,0,0,-2,18,13,30,25,-2,-54,-99,-81,-58,9,72,96,2,-69,106,48,-12,-9,23,3,-12,-3,0,0,1,-1,0,-2,-1,1,-2,1,-3,-2,-2,0,2,-3,-2,-1,-4,2,-2,-2,2,0,-5,0,5,-2,2,-3,-4,7,-11,2,-6,-1,-4,-4,-5,4,-4,-3,-3,-2,-6,-2,4,-2,1,-9,-7,5,34,20,99,148,-53,-132,-154,-141,0,0,0,244,0,0,0,0,0,0,0,0,0,1.50463e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35099e-38,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,9.40395e-38,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87747e-39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85938e-34,0,0,0,0,0,8,13,3,-4,-11,-35,-42,-30,-4,8,5,57,100,-2,-196,-160,148,6,11,-1,-6,-10,-8,10,-5,-3,-2,-1,0,6,-4,-3,-1,-1,0,1,-7,1,-1,0,-1,-2,-2,3,-2,-4,-3,2,0,-3,0,4,-2,2,-2,0,-4,0,-5,-1,-3,-5,0,0,-6,-4,-5,-5,-2,-1,-3,-4,-5,-7,8,3,1,-5,4,-19,49,97,115,-7,-6,76,60,-126,-349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83671e-40,0,0,0,0,0,0,0,0,0,0,0,0,0,-173,-162,-172,-170,-179,-16,-3,-5,-8,-5,-5,2,8,12,7,7,11,8,7,2,9,7,11,9,-41,-179,0,0,0,0,0,0,0,0,1.83671e-40,0,0,0,0,0,2.86986e-42,0,0,0,0,0,0,0,0,0,-1.14794e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22859e-42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,-15,-4,-5,18,53,44,-7,-9,37,74,82,-149,-192,62,164,14,8,-10,-11,12,12,-3,-8,6,0,-1,-4,-3,2,-6,-8,-6,-2,-2,-5,-4,2,6,0,4,2,3,1,2,-1,2,-2,4,-12,0,10,-3,2,-3,-2,-9,7,5,6,3,8,0,-2,0,-7,-1,-1,2,-4,-7,7,4,-12,-3,-7,8,-5,1,-15,-13,-1,37,42,92,59,72,110,132,136,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,-23,-17,-19,-13,-14,-8,-12,-16,-19,-10,-10,-7,-1,-5,-4,-3,2,-2,8,-7,0,-4,2,9,5,8,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85186e-34,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.15239e-42,0,0,0,0,0,0,0,0,0,0,0,4,12,1,-15,0,18,42,51,11,-48,-62,23,61,25,-19,-181,-100,145,95,-1,-32,7,0,7,4,3,-3,-1,5,4,1,2,1,4,-1,-5,-2,-2,-1,0,1,-1,2,3,0,-1,-1,1,2,-4,-1,-3,-1,0,-3,4,0,1,-3,-1,-3,3,8,1,3,-3,-1,7,-7,5,-2,3,-2,1,-3,0,-1,-3,0,3,-6,-1,-9,6,5,4,-3,9,-4,-2,2,5,33,83,135,62,-57,82,139,102,77,-79,-58,-61,-57,-67,-85,-102,-123,-130,-147,-159,-171,-186,-196,-207,-233,-222,-227,-215,-180,-175,-174,-164,-157,-162,-156,-159,-27,-28,-28,-40,-43,-40,-40,-36,-49,-51,-69,-71,-66,-56,-44,-17,0,1,3,4,9,-12,14,3,-13,7,-8,9,-1,0,7,10,-147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60519e-45,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93874e-39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-113,-12,-31,-9,1,30,56,34,-14,-54,-93,3,91,47,-52,-37,-148,-101,101,93,-22,8,-6,3,4,0,0,-3,3,4,-3,2,0,2,4,10,2,5,6,4,3,4,7,-1,-4,-2,0,-2,-3,-3,2,3,5,2,3,8,0,-6,-3,-3,-1,3,3,5,-6,-3,-4,-5,-1,-2,-1,-4,-1,-1,-4,-1,-2,-3,0,-3,-6,-5,-13,10,9,1,0,6,11,11,2,8,7,4,-4,-6,32,50,-6,94,39,28,44,52,47,36,42,50,61,65,78,89,98,101,98,107,117,115,97,91,89,77,47,37,21,17,18,3,-7,4,22,18,19,10,-5,-22,-28,-38,-47,-26,9,31,6,-24,-74,-119,-118,-88,-81,-94,-113,-91,-37,-26,9,-21,-7,-4,-11,3,-3,14,10,30,-293,96,0,0,0,0,0,0,2.93874e-39,0,0,0,0,0,0,0,0,0,0,0,1.0842e-19,0,0,0,0,0,0,0,7.17465e-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-46,-18,25,24,53,30,-38,-60,-51,-9,75,79,-39,-97,-21,-93,-100,100,106,-5,2,-18,18,-6,-5,0,-1,2,-5,-4,-2,-4,-2,0,-3,-5,-1,-4,3,1,-3,-1,8,-5,3,-1,2,-2,3,-4,7,1,-2,1,1,5,-2,-7,2,4,0,1,0,-4,-2,-4,-1,-4,2,-4,4,2,-1,1,3,1,2,2,-3,-1,-1,2,-4,-2,0,3,-1,3,0,-9,2,-1,-2,-5,-4,4,1,12,31,-1,-3,17,7,7,-4,-10,-11,1,7,16,7,4,4,-2,-1,-2,3,13,24,31,30,26,38,42,46,50,59,60,56,61,52,53,57,60,62,70,70,86,94,97,81,70,78,96,108,137,84,-27,-54,33,88,35,-62,-109,-32,14,4,5,8,12,-12,-9,10,-15,14,-80,-70,-71,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842e-19,0,0,0,0,0,0,0,1.0842e-19,0,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58732e-43,0
0,0,0,2.29589e-41,0,0,0,0,2.86986e-42,0,0,0,0,-37,-8,-27,30,46,20,37,-15,-70,-64,-14,47,57,24,-49,-76,-42,-78,-9,82,82,6,-18,-3,-1,-4,3,2,-2,-1,1,-1,5,-1,-1,1,-2,0,3,3,2,-2,4,0,-1,3,-6,4,1,-2,0,-2,0,-1,-1,1,-2,-1,1,-1,-5,-1,3,-1,0,-3,-5,-1,-1,0,0,-1,-2,-1,-3,0,-4,-1,-2,0,-1,-4,-5,4,2,-3,-6,-3,-1,2,-3,-8,-8,-3,-3,-13,-7,-1,2,-3,3,1,-11,9,20,1,-3,-7,2,3,8,3,0,-6,6,8,6,2,-2,-16,6,15,9,-1,4,5,5,0,4,-1,1,1,3,4,6,0,7,15,16,34,-11,7,-1,2,6,13,19,5,6,52,89,96,83,62,76,132,49,-89,-78,11,10,0,2,10,0,4,-8,-5,-4,6,5,18,25,9,4,-10,0,0,0,2,0,0,0,0,0,5.73972e-42,0,4.59177e-41,0,0,1.4013e-45,0,0,0,0,0,0,0,0,0,0,9.18355e-41,0,3.58732e-43,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-41,-12,-9,29,30,1,7,-64,-76,-30,63,74,7,-51,-61,-52,-54,20,40,77,66,-12,-32,11,-11,4,2,2,1,0,3,1,-1,-3,2,0,3,2,5,3,3,-1,5,-2,0,-2,3,-3,1,-2,0,1,1,-5,-1,-3,-3,-4,-3,-4,0,2,0,-3,-3,-1,8,1,-1,4,6,2,1,-5,3,-1,1,3,0,0,6,-3,-1,-2,1,2,-2,-3,0,1,-7,-5,-5,-3,-1,-7,-4,-8,-9,-5,-6,-9,5,11,-2,-19,11,-1,-7,3,-1,7,-6,-8,-9,-4,-3,1,-1,-2,-14,11,1,-6,-5,11,1,-6,-7,-9,-9,0,3,4,6,3,-2,-9,-3,1,-5,2,-3,0,19,25,17,14,21,11,-1,8,8,1,-7,-2,4,115,124,-30,-119,-15,16,-6,-3,8,5,19,16,10,4,9,10,11,20,19,-24,-27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15239e-42,0,2,0,0,0,0,0,1.43493e-42,0,0,0,0,0,0,0,0,0
1.43493e-42,0,0,0,0,0,3.85186e-34,0,0,0,-153,-28,-27,13,25,-5,-23,-30,-44,-47,38,70,17,-40,-42,6,-29,-45,21,42,50,36,-12,9,-2,-5,-1,5,-8,6,4,-1,0,-1,0,4,2,2,2,-2,-1,-1,0,5,-4,1,-2,1,0,-1,2,-1,2,-2,-4,-2,8,3,9,1,3,9,-1,6,-2,-4,1,-2,8,-2,4,4,1,2,-2,-2,-2,1,-3,-1,1,2,1,-4,0,-3,4,1,-5,2,0,2,0,-11,-2,1,3,-1,-8,0,-7,-4,0,-6,-2,0,-2,-3,0,-11,-4,-7,-5,-10,1,-1,9,1,-1,-7,-4,0,0,8,-4,-8,-6,-5,-1,-11,-3,12,10,8,4,7,-7,-5,-13,-5,0,5,17,-8,1,34,37,46,51,-1,-8,33,11,0,3,5,4,12,8,14,95,134,-35,-82,-21,1,-17,9,-12,-10,-2,-8,-11,-11,-7,-4,2,1,-4,-29,0,0,0,0,0,0,0,0,3.58732e-43,0,8.96831e-44,0,0,0,0,0,0,0,5.73972e-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
